===========================================
timestamp_ms,heading,roll,pitch,qw,qx,qy,qz,gx,gy,gz,ax,ay,az,lin_x,lin_y,lin_z,grav_x,grav_y,grav_z,mag_x,mag_y,mag_z,temp
315588,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0625,-0.0625,-0.0625,-0.1,9.7,-1.54,-0.01,0.01,-0.03,-0.08,9.68,-1.5,14.875,-42.5625,14.5625,14
315742,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0,0.0,0.0,-0.06,9.69,-1.44,0.01,0.01,0.06,-0.08,9.68,-1.5,16.25,-42.5625,15.6875,14
316543,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0625,0.125,0.0625,-0.1,9.7,-1.48,-0.01,0.01,0.02,-0.08,9.68,-1.5,15.5625,-43.6875,15.6875,14
316688,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0,-0.1875,-0.0625,-0.1,9.69,-1.52,-0.02,0.0,-0.02,-0.08,9.68,-1.5,14.875,-43.0,15.6875,14
317598,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0,0.0,0.1875,-0.15,9.7,-1.47,-0.06,0.01,0.03,-0.08,9.68,-1.5,15.25,-43.6875,16.0625,14
317727,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.125,0.4375,0.125,-0.1,9.68,-1.52,-0.02,0.0,-0.01,-0.08,9.68,-1.5,15.25,-42.5625,16.0625,14
317860,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0625,0.0,-0.1875,-0.07,9.69,-1.46,-0.01,0.0,0.03,-0.08,9.68,-1.5,15.5625,-43.0,15.6875,14
318527,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.125,-0.0625,0.0,-0.11,9.68,-1.51,-0.02,0.0,0.0,-0.08,9.68,-1.5,15.5625,-43.0,15.0,14
318664,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.0625,0.0625,-0.0625,-0.09,9.67,-1.51,-0.01,-0.01,0.0,-0.08,9.68,-1.5,14.875,-41.875,15.0,14
318807,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0,0.1875,0.0625,-0.06,9.69,-1.54,0.01,0.0,-0.04,-0.08,9.68,-1.5,16.25,-43.0,16.0625,14
319530,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0625,-0.125,0.0,-0.07,9.68,-1.52,0.0,0.0,-0.01,-0.08,9.68,-1.5,15.25,-43.375,15.6875,14
319669,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0625,0.0,0.0,-0.09,9.69,-1.5,0.0,0.0,0.0,-0.08,9.68,-1.5,15.25,-43.375,15.6875,14
319806,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0,0.0,0.125,-0.08,9.7,-1.53,0.0,0.01,-0.02,-0.08,9.68,-1.5,15.25,-43.0,16.5,14
320570,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.0625,0.0,-0.0625,-0.09,9.71,-1.53,-0.01,0.02,-0.02,-0.08,9.68,-1.5,16.0,-42.25,15.25,14
320712,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0,-0.0625,0.125,-0.07,9.69,-1.52,0.0,0.01,-0.01,-0.08,9.68,-1.5,16.0,-43.375,16.5,14
320858,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.1875,-0.1875,0.0625,-0.08,9.69,-1.51,0.0,0.0,-0.01,-0.08,9.68,-1.5,16.0,-43.75,15.6875,14
321533,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0,0.0625,0.125,-0.12,9.69,-1.48,-0.03,0.01,0.02,-0.08,9.68,-1.5,16.25,-43.375,16.0625,14
321677,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0625,0.0625,0.0625,-0.11,9.69,-1.52,-0.02,0.01,-0.01,-0.08,9.68,-1.5,16.25,-43.6875,16.5,14
321819,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.125,0.0,-0.0625,-0.08,9.7,-1.49,0.0,0.01,0.01,-0.08,9.68,-1.5,15.25,-43.375,15.6875,14
322582,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0,0.0,-0.0625,-0.07,9.69,-1.46,0.0,0.01,0.04,-0.08,9.68,-1.5,16.0,-43.375,16.0625,14
322732,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0625,-0.0625,0.0,-0.09,9.71,-1.55,0.0,0.02,-0.04,-0.08,9.68,-1.5,15.5625,-43.375,15.6875,14
322880,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.125,-0.0625,-0.0625,-0.07,9.68,-1.49,0.0,0.0,0.0,-0.08,9.68,-1.5,16.25,-43.75,15.25,14
323585,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.125,0.0625,-0.0625,-0.1,9.69,-1.48,-0.02,0.01,0.02,-0.08,9.68,-1.5,15.5625,-43.0,16.0625,14
323735,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.125,0.125,0.0625,-0.06,9.7,-1.52,0.01,0.01,-0.01,-0.08,9.68,-1.5,16.0,-42.5625,15.6875,14
323884,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0,-0.125,0.0625,-0.08,9.69,-1.51,0.0,0.0,0.0,-0.08,9.68,-1.5,15.5625,-43.0,15.25,14
324527,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0,-0.0625,0.0,-0.1,9.68,-1.58,-0.01,0.0,-0.07,-0.08,9.68,-1.5,16.25,-43.375,15.25,14
324687,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.0625,0.0,-0.125,-0.08,9.7,-1.48,0.0,0.01,0.02,-0.08,9.68,-1.5,15.25,-43.375,15.25,14
324846,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0,-0.125,0.1875,-0.1,9.67,-1.51,-0.02,-0.01,-0.01,-0.08,9.68,-1.5,15.5625,-43.0,16.0625,14
325520,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.125,0.0,0.0625,-0.09,9.69,-1.45,-0.01,0.01,-0.05,-0.08,9.68,-1.5,15.5625,-42.5625,15.6875,14
325720,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0,0.0,0.125,-0.09,9.69,-1.52,0.0,0.01,0.07,-0.08,9.68,-1.5,16.25,-43.6875,15.6875,14
325856,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.0625,0.0,0.125,-0.07,9.66,-1.52,0.0,-0.02,-0.01,-0.08,9.68,-1.5,15.5625,-43.375,15.6875,14
326520,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0,-0.1875,0.0625,-0.1,9.7,-1.48,-0.01,0.01,0.02,-0.08,9.68,-1.5,16.25,-43.75,15.25,14
326662,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.0625,-0.0625,0.0625,-0.1,9.67,-1.54,0.0,0.01,-0.06,-0.08,9.68,-1.5,16.0,-42.5625,14.5625,14
326797,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0625,0.1875,0.0,-0.09,9.7,-1.48,-0.01,0.01,0.02,-0.08,9.68,-1.5,15.25,-43.0,16.0625,14
327522,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.0625,0.125,0.0625,-0.09,9.7,-1.49,0.0,0.0,0.01,-0.08,9.68,-1.5,16.6875,-42.25,16.0625,14
327662,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.125,-0.0625,0.0,-0.1,9.69,-1.6,-0.01,0.0,-0.09,-0.08,9.68,-1.5,16.0,-43.0,15.6875,14
327804,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.125,0.0625,-0.125,-0.08,9.71,-1.51,0.0,0.0,0.01,-0.08,9.68,-1.5,16.25,-42.5625,15.6875,14
328570,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.0625,-0.125,0.1875,-0.1,9.68,-1.53,-0.01,0.0,-0.02,-0.08,9.68,-1.5,15.25,-43.6875,16.5,14
328713,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.0625,-0.0625,0.0625,-0.03,9.7,-1.56,0.04,0.01,-0.05,-0.08,9.68,-1.5,15.5625,-43.375,15.25,14
329559,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.125,-0.0625,-0.125,-0.11,9.68,-1.47,-0.02,0.0,0.03,-0.08,9.68,-1.5,16.25,-42.25,15.25,14
329705,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.1875,0.0625,0.1875,-0.08,9.7,-1.54,0.0,0.01,-0.04,-0.08,9.68,-1.5,16.25,-43.75,16.0625,14
329852,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.0625,0.0,-0.0625,-0.04,9.69,-1.46,0.03,0.01,0.04,-0.08,9.68,-1.5,16.25,-42.5625,16.0625,14
330535,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.125,0.0,0.0,-0.08,9.69,-1.51,0.0,0.01,-0.01,-0.08,9.68,-1.5,15.25,-43.375,15.25,14
330691,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0,-0.0625,0.0625,-0.12,9.69,-1.48,-0.03,0.01,0.02,-0.08,9.68,-1.5,16.0,-43.0,15.6875,14
330846,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.125,0.1875,0.0625,-0.09,9.68,-1.54,0.0,0.0,-0.04,-0.08,9.68,-1.5,16.0,-43.75,15.6875,14
331577,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0,0.0625,-0.0625,-0.15,9.68,-1.52,-0.07,-0.01,-0.03,-0.08,9.68,-1.5,15.25,-44.0625,15.25,14
331730,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0,0.0625,0.0625,-0.07,9.7,-1.54,0.0,0.01,-0.03,-0.08,9.68,-1.5,16.0,-43.6875,16.5,14
331880,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0625,-0.125,0.0,-0.04,9.71,-1.54,0.03,0.02,-0.03,-0.08,9.68,-1.5,16.0,-43.6875,15.25,14
332512,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0625,0.125,0.0625,-0.09,9.7,-1.54,-0.01,0.01,-0.04,-0.08,9.68,-1.5,15.5625,-43.0,15.6875,14
332672,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0,0.25,-0.0625,-0.08,9.69,-1.51,0.0,0.01,0.0,-0.08,9.68,-1.5,15.5625,-43.75,15.25,14
332831,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.0625,-0.1875,-0.0625,-0.07,9.68,-1.54,0.0,0.0,-0.03,-0.08,9.68,-1.5,16.25,-43.75,15.6875,14
333517,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0,0.125,-0.1875,-0.12,9.69,-1.49,-0.03,0.0,0.0,-0.08,9.68,-1.5,14.875,-43.375,16.5,14
333673,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.25,0.125,-0.0625,-0.04,9.69,-1.6,0.03,0.01,-0.09,-0.08,9.68,-1.5,15.25,-43.0,16.0625,14
333833,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.125,-0.0625,-0.0625,-0.1,9.71,-1.52,-0.01,0.02,-0.02,-0.08,9.68,-1.5,16.25,-43.75,15.0,14
334548,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.0625,0.0625,0.0,-0.07,9.69,-1.5,0.0,0.01,0.0,-0.08,9.68,-1.5,17.5,-43.0,15.6875,14
334751,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0625,-0.125,0.0,-0.09,9.69,-1.52,-0.03,0.0,-0.03,-0.08,9.68,-1.5,16.0,-42.5625,15.6875,14
335527,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0,0.0,-0.0625,-0.07,9.69,-1.51,0.0,0.01,-0.01,-0.08,9.68,-1.5,15.5625,-43.375,15.25,14
335667,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.125,-0.125,-0.0625,-0.06,9.69,-1.52,0.02,0.01,-0.01,-0.08,9.68,-1.5,16.6875,-42.25,15.25,14
335805,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0,-0.0625,0.0,-0.08,9.68,-1.5,0.0,0.0,0.0,-0.08,9.68,-1.5,15.5625,-43.375,14.5625,14
336562,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.125,-0.0625,0.0,-0.13,9.71,-1.47,-0.04,0.02,0.03,-0.08,9.68,-1.5,15.5625,-43.75,15.25,14
336707,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.0625,0.125,0.125,-0.08,9.69,-1.53,0.0,0.0,-0.02,-0.08,9.68,-1.5,15.5625,-43.75,15.25,14
336850,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0625,0.0,-0.125,-0.06,9.69,-1.51,0.01,0.0,-0.01,-0.08,9.68,-1.5,16.0,-43.375,15.25,14
337532,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.125,-0.0625,0.125,-0.07,9.71,-1.44,0.0,0.02,0.06,-0.08,9.68,-1.5,16.6875,-43.0,15.6875,14
337676,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0625,-0.0625,-0.0625,-0.16,9.68,-1.54,-0.07,0.0,-0.03,-0.08,9.68,-1.5,15.5625,-43.0,15.0,14
337820,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0625,0.0625,0.0,-0.12,9.7,-1.48,-0.03,0.01,0.02,-0.08,9.68,-1.5,15.25,-43.75,15.25,14
338578,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.0625,0.0625,0.0,-0.06,9.69,-1.39,0.02,0.0,0.11,-0.08,9.68,-1.5,16.25,-43.75,15.25,14
338726,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0,-0.25,0.125,-0.03,9.69,-1.64,0.01,0.01,0.07,-0.08,9.68,-1.5,16.25,-42.5625,15.6875,14
338878,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.1875,-0.1875,-0.125,-0.16,9.66,-1.67,-0.07,-0.02,-0.16,-0.08,9.68,-1.5,15.5625,-43.75,15.25,14
339579,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.0625,-0.125,-0.125,-0.14,9.71,-1.42,-0.05,0.02,0.08,-0.08,9.68,-1.5,16.0,-43.75,16.5,14
339732,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.125,0.0625,0.25,-0.09,9.72,-1.43,-0.01,0.03,0.07,-0.08,9.68,-1.5,15.25,-43.75,15.0,14
339884,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.0625,-0.125,-0.125,-0.1,9.7,-1.43,-0.01,0.01,0.07,-0.08,9.68,-1.5,15.25,-41.875,15.6875,14
340523,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.0625,0.0,0.0,-0.15,9.7,-1.48,-0.06,0.01,0.02,-0.08,9.68,-1.5,15.5625,-43.0,16.0625,14
340679,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,-0.0625,-0.0625,-0.0625,-0.06,9.69,-1.54,0.02,0.0,-0.03,-0.08,9.68,-1.5,17.0625,-43.0,15.25,14
340835,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.0,0.125,-0.125,-0.15,9.69,-1.53,-0.07,0.0,-0.02,-0.08,9.68,-1.5,16.0,-43.375,16.0625,14
341525,239.125,-0.4375,98.8125,0.3209839,0.3690186,0.6638794,0.5657959,0.25,-0.0625,-0.125,-0.1,9.68,-1.49,-0.02,0.0,0.01,-0.08,9.68,-1.5,15.25,-42.5625,15.0,14
